country_code,country_name,year,pfm_inst,digital_inst,hrms_inst,justice_inst,political_inst,social_inst,integrity_inst,transparency_inst,env_inst,gdppc,govdebt,cgdppc,region,income,lending
CIV,Côte d’Ivoire,2015,NA,0.7777778,0.5358593,0.482873,0.5324135,0.6654987,0.3853037,0.248235,0.0119048,5110.86240809881,NA,1814.71855088017,Sub-Saharan Africa,Lower middle income,IDA
CMR,Cameroon,2015,NA,0.8888889,0.2518822,0.3284595,0.4553057,0.5733129,0.1099297,0.2509789,0.1981925,4698.66677843587,NA,1415.00009710569,Sub-Saharan Africa,Lower middle income,Blend
COD,"Congo, Dem. Rep.",2015,NA,NA,0.2035754,NA,0.500692,0.5417549,0.0053954,NA,0.253675,1267.90548678227,NA,467.9145805459,Sub-Saharan Africa,Low income,IDA
COG,"Congo, Rep.",2015,NA,0.5555556,0.2627772,NA,0.408374,0.4178821,0.1605213,NA,0.0733219,8977.70681641417,NA,2439.35189403696,Sub-Saharan Africa,Lower middle income,Blend
COL,Colombia,2015,NA,1,0.5538969,0.4803005,0.6298881,0.7152243,0.5242941,0.6636342,0.2646311,16821.3801400631,53.2785874737167,6248.51490534512,Latin America & Caribbean,Upper middle income,IBRD
COM,Comoros,2015,NA,0.4444444,0.444125,NA,0.4706686,0.5736849,0.317045,NA,NA,3364.29622883082,NA,1329.37048235986,Sub-Saharan Africa,Lower middle income,IDA
CPV,Cabo Verde,2015,NA,0.7777778,0.495149,NA,0.6221222,0.6741032,0.6655421,NA,NA,7560.13649202469,NA,3415.06266730931,Sub-Saharan Africa,Lower middle income,Blend
CRI,Costa Rica,2015,NA,1,0.7807661,0.6832014,0.7113828,0.7642785,0.683438,0.6988693,0.471424,21254.7840932049,NA,11714.7105980732,Latin America & Caribbean,Upper middle income,IBRD
CYP,Cyprus,2015,NA,0.5555556,0.696865,NA,0.5405453,0.6940683,0.7057523,NA,NA,37905.8359375,NA,23487.228515625,Europe & Central Asia,High income,Not classified
CZE,Czechia,2015,NA,0.8888889,0.7967398,0.7564808,0.5780768,0.7192671,0.6573549,0.682761,0.6984159,42066.5759824007,NA,17931.5987670768,Europe & Central Asia,NA,NA
DEU,Germany,2015,NA,0.8888889,0.9135702,0.8642104,0.6463081,0.7240062,0.8959697,0.7756378,0.751986,59699.3381277236,NA,41911.0109851054,Europe & Central Asia,High income,Not classified
DJI,Djibouti,2015,NA,0.6666667,0.3324484,NA,0.4476021,0.4816201,0.2727579,NA,NA,4940.6316223691,NA,2376.12554719873,Middle East & North Africa,Lower middle income,IDA
DMA,Dominica,2015,NA,0.8888889,NA,NA,NA,NA,NA,NA,NA,15926.804831029,NA,7679.83293618857,Latin America & Caribbean,Upper middle income,Blend
DNK,Denmark,2015,NA,0.8888889,0.9602509,0.8949573,0.6705804,0.7497979,1,0.8817762,0.7762208,61893.246074364,NA,53094.0133607574,Europe & Central Asia,High income,Not classified
DOM,Dominican Republic,2015,NA,1,0.4081274,0.4406449,0.5095391,0.6757981,0.2863941,0.4977596,0.3097794,17777.0111588467,NA,6819.93225155181,Latin America & Caribbean,Upper middle income,IBRD
DZA,Algeria,2015,NA,0.6666667,0.4705015,NA,0.6234795,0.4882135,0.30542,NA,0.5192356,15239.5171455316,NA,4685.05902729002,Middle East & North Africa,Lower middle income,IBRD
ECU,Ecuador,2015,NA,1,0.5623035,0.4048437,0.5853584,0.5791798,0.3062997,0.4806139,0.1714749,13864.4877052902,NA,5976.1596805651,Latin America & Caribbean,Upper middle income,IBRD
EGY,"Egypt, Arab Rep.",2015,NA,0.7777778,0.3038911,0.4005434,NA,0.3319654,0.2914594,0.1852642,0.2280062,13425.9119599775,NA,3306.98159414141,Middle East & North Africa,Lower middle income,IBRD
ESP,Spain,2015,NA,1,0.8470178,0.6958247,0.6812429,0.7017827,0.8176032,0.6674656,0.7579661,43032.8773459563,104.513601500945,25969.8383138327,Europe & Central Asia,High income,Not classified
EST,Estonia,2015,NA,1,0.8812619,0.7724323,0.5698276,0.7206315,0.8968871,0.8432401,NA,36729.8083015722,13.3135753206017,17722.1557669523,Europe & Central Asia,High income,Not classified
ETH,Ethiopia,2015,NA,0.7777778,0.3191209,0.3801897,0.4341061,0.4989142,0.4361075,0.2890886,0.1759085,1957.41444173205,27.9431250379303,621.845673808133,Sub-Saharan Africa,Low income,IDA
FIN,Finland,2015,NA,0.7777778,0.834619,0.8533456,0.6358159,0.7373742,0.9424018,0.856441,0.4930151,52752.499791558,NA,42560.3456767103,Europe & Central Asia,High income,Not classified
FJI,Fiji,2015,NA,0.8888889,0.4274665,NA,0.4632891,0.5869583,0.6163547,NA,NA,12131.0915617818,NA,5097.53108832569,East Asia & Pacific,Upper middle income,Blend
FRA,France,2015,NA,0.8888889,0.7721468,0.7441615,0.6698344,0.7436035,0.7970895,0.7749264,0.5805315,50682.8953528609,100.312637185328,36702.4323733379,Europe & Central Asia,High income,Not classified
FSM,"Micronesia, Fed. Sts.",2015,NA,0.1111111,NA,NA,NA,NA,NA,NA,NA,3788.93409996369,29.9431447891386,2911.16211045292,East Asia & Pacific,Lower middle income,IDA
GAB,Gabon,2015,NA,0.4444444,0.4588089,NA,0.5011268,0.65709360000000006,0.2901019,NA,NA,20147.7116201858,NA,7047.12654634355,Sub-Saharan Africa,Upper middle income,IBRD
GBR,United Kingdom,2015,NA,0.7777778,0.7932641,0.7941386,0.5699334,0.7001117,0.8594271,0.8658104,0.7544134,49961.687628766,147.949412742616,44964.3911437292,Europe & Central Asia,High income,Not classified
GEO,Georgia,2015,NA,0.8888889,0.5957955,0.5639696,0.530391,0.7311918,0.746134,0.5919482,0.0825742,14936.8434116647,36.0003473428274,4086.6223465965,Europe & Central Asia,Upper middle income,IBRD
GHA,Ghana,2015,NA,0.7777778,0.5757665,0.5498821,0.5203531,0.714419,0.3201823,0.4824035,0.4306972,5607.36635657413,NA,1721.69964380717,Sub-Saharan Africa,Lower middle income,IDA
GIN,Guinea,2015,NA,0.4444444,0.397125,NA,0.4440226,0.541527,0.1254635,NA,0.2459023,2869.85157178732,NA,747.356966759448,Sub-Saharan Africa,Low income,IDA
GMB,"Gambia, The",2015,NA,0.6666667,0.384544,NA,0.4086812,0.421273,0.3773881,NA,NA,2495.95741601525,NA,619.536364296461,Sub-Saharan Africa,Low income,IDA
GNB,Guinea-Bissau,2015,NA,0.6666667,0.4013409,NA,0.4601087,0.5848274,0.2042822,NA,NA,2168.71638085253,NA,645.066837207039,Sub-Saharan Africa,Low income,IDA
GNQ,Equatorial Guinea,2015,NA,0,0.285359,NA,0.3590632,0.3881039,0.0798305,NA,NA,27797.7942803179,NA,9068.91003238645,Sub-Saharan Africa,Upper middle income,IBRD
GRC,Greece,2015,NA,0.7777778,0.6901991,0.6203956,0.7295092,0.7447973,0.7538134,0.5849558,0.5499585,31347.976492847,190.301552874834,17980.7298238137,Europe & Central Asia,High income,Not classified
GRD,Grenada,2015,NA,0.8888889,NA,NA,NA,NA,NA,NA,NA,15145.9720224376,NA,8694.12438005692,Latin America & Caribbean,Upper middle income,Blend
GTM,Guatemala,2015,NA,1,0.3705209,0.365887,0.4699247,0.62481660000000006,0.2500176,0.3799236,0.1337665,10789.709472985,NA,3893.50521848131,Latin America & Caribbean,Upper middle income,IBRD
GUY,Guyana,2015,NA,0.7777778,0.5796126,NA,0.5753005,0.6992173,0.5149947,NA,NA,12040.0821429821,NA,5640.41560569466,Latin America & Caribbean,Upper middle income,IDA
HKG,"Hong Kong SAR, China",2015,NA,0.6666667,0.7012711,NA,0.5491292,0.6265035,0.7404112,0.6733915,NA,62779.7273197166,NA,42432.1619740441,East Asia & Pacific,High income,Not classified
HND,Honduras,2015,NA,0.8888889,0.4913178,0.3518198,0.4925215,0.6404577,0.1911269,0.421783,0.2034607,5812.5348879105,NA,2271.20265980349,Latin America & Caribbean,Lower middle income,IDA
HRV,Croatia,2015,NA,0.7777778,0.5890191,0.607374,0.5964986,0.6683853,0.6794552,0.5779939,0.5302454,29473.5060870294,95.5735482036501,12285.3032582105,Europe & Central Asia,High income,IBRD
HTI,Haiti,2015,NA,0.4444444,0.3500763,NA,0.4497709,0.5943137,0.18721,NA,0.070264,3422.09748627768,NA,1411.12684746796,Latin America & Caribbean,Lower middle income,IDA
HUN,Hungary,2015,NA,0.8888889,0.6660371,0.5681061,0.5122636,0.6274167,0.4166887,0.5350353,0.5618371,31399.9171076367,96.3973535639551,12717.038597002,Europe & Central Asia,High income,Not classified
IDN,Indonesia,2015,NA,0.7777778,0.5362722,0.4543166,0.5913279,0.6711575,0.3006665,0.5103915,0.2851528,10893.6621142169,NA,3288.22269737572,East Asia & Pacific,Lower middle income,IBRD
IND,India,2015,NA,0.6666667,0.5672537,0.4306423,0.4687229,0.5859014,0.3550621,0.6142136,0.6548283,6488.14602910787,49.9647183856551,1583.99815907985,South Asia,Lower middle income,IBRD
IRL,Ireland,2015,NA,0.6666667,0.7862003,NA,0.5705425,0.7168561,0.9031762,NA,0.7612836,81053.3527369241,85.4579233139236,64311.8234684057,Europe & Central Asia,High income,Not classified
IRN,"Iran, Islamic Rep.",2015,NA,0.6666667,0.4332594,0.4678153,0.4438285,0.3624465,0.2791733,0.2563545,0.6372852,13905.1921172487,NA,4952.73355532178,Middle East & North Africa,Lower middle income,IBRD
IRQ,Iraq,2015,NA,0.1111111,0.2325653,NA,0.6213607,0.5170695,0.1657894,NA,NA,13516.0271989173,27.3918908850844,4440.14189252367,Middle East & North Africa,Upper middle income,IBRD
ISL,Iceland,2015,NA,0.7777778,0.7518733,NA,0.6133618,0.7282316,0.9187778,NA,NA,59980.1265988636,117.370839587281,52951.6815110898,Europe & Central Asia,High income,Not classified
ISR,Israel,2015,NA,1,0.6505425,NA,0.5471386,0.6401687,0.7436993,NA,0.6127851,40748.2868276598,NA,36123.9907881129,Middle East & North Africa,High income,Not classified
ITA,Italy,2015,NA,1,0.7567352,0.6403105,0.6232082,0.7343547,0.6920489,0.5984814,0.5836153,46921.5421644172,NA,30387.1293187854,Europe & Central Asia,High income,Not classified
JAM,Jamaica,2015,NA,0.6666667,0.6649009,0.5028653,0.610137,0.7348393,0.713885,0.489619,0.32804,9778.11854181647,124.64830084408,5062.89556466908,Latin America & Caribbean,Upper middle income,IBRD
JOR,Jordan,2015,NA,0.8888889,0.5005999,0.5264127,0.6505619,0.5182233,0.4796605,0.4604324,0.5748726,9581.6893809446,78.8614496694168,4042.75678097555,Middle East & North Africa,Upper middle income,IBRD
JPN,Japan,2015,NA,0.8888889,0.7864267,0.7805688,0.5491026,0.6409758,0.8132654,0.7178838,0.508827,43395.9393536881,194.584061217143,34960.6393843385,East Asia & Pacific,High income,Not classified
KAZ,Kazakhstan,2015,NA,0.5555556,0.4886992,0.4432536,0.4366705,0.4985141,0.0971509,0.4388048,0.4006304,30893.7594851041,19.307916061599,10196.1226255982,Europe & Central Asia,Upper middle income,IBRD
KEN,Kenya,2015,NA,0.7777778,0.5287517,0.4417174,0.704392,0.6662301,0.3388291,0.3907661,0.3222328,4679.62182831938,NA,1489.11959777284,Sub-Saharan Africa,Lower middle income,Blend
KGZ,Kyrgyz Republic,2015,NA,0.6666667,0.5159233,0.4217506,0.6508971,0.630783,0.2091709,0.5055742,0.1722964,5600.21479787578,72.4565575830671,1105.65202996955,Europe & Central Asia,Lower middle income,IDA
KHM,Cambodia,2015,NA,0.6666667,0.2891572,0.2741381,0.404142,0.5105957,0.1230081,0.1569036,0.2639985,4968.57276699143,NA,1547.32010444393,East Asia & Pacific,Lower middle income,IDA
KIR,Kiribati,2015,NA,0.2222222,NA,NA,NA,NA,NA,NA,NA,2615.84063247768,NA,1639.85274301496,East Asia & Pacific,Lower middle income,IDA
KNA,St. Kitts and Nevis,2015,NA,0.5555556,NA,NA,NA,NA,NA,NA,NA,28745.2165294236,NA,20328.8003530109,Latin America & Caribbean,High income,IBRD
KOR,"Korea, Rep.",2015,NA,1,0.7773804,0.7953696,0.6776037,0.6486057,0.6121207,0.7099874,0.5738643,42459.9028857999,37.4929571097141,28737.4391706499,East Asia & Pacific,High income,Not classified
KWT,Kuwait,2015,NA,0.5555556,0.51821,NA,0.4685897,0.4995246,0.4130759,NA,0.2993816,57473.1139554478,NA,29882.2126867068,Middle East & North Africa,High income,Not classified
LAO,Lao PDR,2015,NA,0.6666667,0.4265282,NA,0.4205478,0.3710134,0.2358984,NA,0.1618244,6703.74124348885,NA,2121.01339097363,East Asia & Pacific,Lower middle income,IDA
LBN,Lebanon,2015,NA,0.5555556,0.3858797,0.4403139,0.4474813,0.6143069,0.2687346,0.2909985,0.3280047,14980.020515614,NA,7714.1099998804,Middle East & North Africa,Lower middle income,IBRD
LBR,Liberia,2015,NA,0.8888889,0.4202876,0.4123504,0.6179787,0.712499,0.2023789,0.3405125,0.05,1714.09047960464,NA,692.590082351257,Sub-Saharan Africa,Low income,IDA
LBY,Libya,2015,NA,0.3333333,0.3062466,NA,0.6462755,0.5734214,0.2461241,NA,NA,12192.1386217463,NA,7458.48917756374,Middle East & North Africa,Upper middle income,IBRD
LCA,St. Lucia,2015,NA,0.8888889,NA,NA,NA,NA,NA,NA,NA,21142.6248181466,NA,10334.9225558425,Latin America & Caribbean,Upper middle income,Blend
LIE,Liechtenstein,2015,NA,0.2222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,167187.15730982,Europe & Central Asia,High income,Not classified
LKA,Sri Lanka,2015,NA,0.7777778,0.5094668,0.5009097,0.5026674,0.6353681,0.4358839,0.5084817,0.303157,13329.7793437945,73.512659162998,4060.13139670248,South Asia,Lower middle income,IBRD
LSO,Lesotho,2015,NA,0.4444444,0.4749486,NA,0.582829,0.638713,0.4078677,NA,NA,2986.95866729879,33.1383846153849,1121.19851342518,Sub-Saharan Africa,Lower middle income,IDA
LTU,Lithuania,2015,NA,0.8888889,0.7376304,NA,0.5918654,0.6477304,0.7655968,NA,NA,35326.5245070052,49.4373317773801,14300.2553666736,Europe & Central Asia,High income,Not classified
LUX,Luxembourg,2015,NA,0.8888889,0.8814852,NA,0.6238034,0.7102992,0.9397528,NA,NA,129410.553195039,NA,105462.012584423,Europe & Central Asia,High income,Not classified
LVA,Latvia,2015,NA,0.6666667,0.8134149,NA,0.5694693,0.7171341,0.85415,NA,NA,30599.7127991948,NA,13321.9753140616,Europe & Central Asia,High income,Not classified
MAC,"Macao SAR, China",2015,NA,0.5555556,NA,NA,NA,NA,NA,NA,NA,123396.00902012,NA,70070.2918001631,East Asia & Pacific,High income,Not classified
MAR,Morocco,2015,NA,0.8888889,0.5087569,0.47029,0.653658,0.5546895,0.4163099,0.4510817,0.4476952,8198.80859375,NA,3146.24780273438,Middle East & North Africa,Lower middle income,IBRD
MCO,Monaco,2015,NA,0.2222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,170437.101188261,Europe & Central Asia,High income,Not classified
MDA,Moldova,2015,NA,0.7777778,0.5709885,0.4293181,0.563018,0.6432569,0.1885376,0.6156866,0.0240221,11691.0797484184,23.3135833177914,2749.55137054338,Europe & Central Asia,Upper middle income,IBRD
MDG,Madagascar,2015,NA,0.7777778,0.3332951,0.3745041,0.4843524,0.6292051,0.258031,0.3540989,0.0788044,1633.26492163503,NA,445.320069480568,Sub-Saharan Africa,Low income,IDA
MDV,Maldives,2015,NA,0.8888889,0.4970741,NA,0.4010277,0.5191535,0.2676913,NA,0.1001568,18715.3208296488,NA,9644.90655028145,South Asia,Upper middle income,IDA
MEX,Mexico,2015,NA,1,0.4282962,0.4076158,0.5829447,0.6250933,0.2435438,0.6390408,0.5201058,21408.92832416,NA,10021.2386118827,Latin America & Caribbean,Upper middle income,IBRD
MHL,Marshall Islands,2015,NA,0.1111111,NA,NA,NA,NA,NA,NA,NA,4670.10918234761,47.4856330974415,3764.34426229508,East Asia & Pacific,Upper middle income,IDA
MKD,North Macedonia,2015,NA,0.8888889,0.4843775,0.487056,0.6006498,0.6065894,0.2696725,0.541002,0.4351869,19215.1777889548,NA,5262.68671928674,Europe & Central Asia,Upper middle income,IBRD
MLI,Mali,2015,NA,0.7777778,0.3591527,NA,0.52389,0.658837,0.2171866,NA,0.2815354,2270.78717860079,NA,704.821646439506,Sub-Saharan Africa,Low income,IDA
MLT,Malta,2015,NA,0.8888889,0.6603106,NA,0.4974765,0.6945227,0.5534585,NA,NA,46022.6468631359,NA,25481.8977555627,Middle East & North Africa,High income,Not classified
MMR,Myanmar,2015,NA,0.2222222,0.4805601,0.3440534,0.5001866,0.572689,0.4154275,0.2191291,0.2502661,5313.88615901501,NA,1166.73305546288,East Asia & Pacific,Lower middle income,IDA
MNE,Montenegro,2015,NA,0.8888889,0.5346144,NA,0.6022884,0.640908,0.3753496,NA,0.3695407,21224.9089663384,NA,6517.19267514764,Europe & Central Asia,Upper middle income,IBRD
MNG,Mongolia,2015,NA,0.8888889,0.5260019,NA,0.627145,0.7165495,0.3456563,0.3751775,0.1925685,13974.5967260365,NA,3838.92126989984,East Asia & Pacific,Lower middle income,IBRD
MOZ,Mozambique,2015,NA,0.7777778,0.4614787,NA,0.5164017,0.6009794,0.4237146,NA,0.041698,1512.5997455554,NA,610.563774706589,Sub-Saharan Africa,Low income,IDA
MRT,Mauritania,2015,NA,0.8888889,0.2294632,NA,0.5141416,0.5335386,0.1645474,NA,0.1041408,5969.54239881575,NA,1554.94897871782,Sub-Saharan Africa,Lower middle income,IDA
MUS,Mauritius,2015,NA,0.6666667,0.5663955,NA,0.5248683,0.6791714,0.4424666,NA,NA,22335.2836166732,NA,9507.87133656424,Sub-Saharan Africa,Upper middle income,IBRD
MWI,Malawi,2015,NA,0.8888889,0.5050806,0.5028142,0.5268667,0.6703854,0.3220609,0.3552168,0.2119222,1597.69145325828,27.3346460465678,539.605363240686,Sub-Saharan Africa,Low income,IDA
MYS,Malaysia,2015,NA,0.8888889,0.5329188,0.4945612,0.4290485,0.5277527,0.3288801,0.2646575,0.3858008,27699.6278860387,53.5744697326154,9648.6797937523,East Asia & Pacific,Upper middle income,IBRD
NAM,Namibia,2015,NA,0.6666667,0.609154,NA,0.5074191,0.677807,0.6496157,NA,NA,12166.5658392058,NA,4774.10650865775,Sub-Saharan Africa,Upper middle income,IBRD
NER,Niger,2015,NA,0.6666667,0.5812222,NA,0.725256,0.6686964,0.4153079,NA,0.1773809,1471.66135329224,NA,485.662574175279,Sub-Saharan Africa,Low income,IDA
NGA,Nigeria,2015,NA,0.8888889,0.344193,0.4677413,0.5505109,0.670738,0.1532345,0.3382558,0.0879282,5985.09435248731,NA,2585.73360671797,Sub-Saharan Africa,Lower middle income,Blend
NIC,Nicaragua,2015,NA,1,0.3290881,0.307768,0.3819926,0.5071709,0.1466515,0.3291281,0.2724542,6882.09772141227,NA,2074.45446460028,Latin America & Caribbean,Lower middle income,IDA
NLD,Netherlands,2015,NA,0.8888889,0.8493429,0.8311586,0.6093183,0.6920506,0.8910174,0.885242,0.7235789,63081.3941468901,NA,45793.8135434697,Europe & Central Asia,High income,Not classified
NOR,Norway,2015,NA,0.8888889,0.8888867,0.8869846,0.6488641,0.7359698,0.935802,0.901035,0.652814,85550.2942540042,NA,74809.9658049898,Europe & Central Asia,High income,Not classified
NPL,Nepal,2015,NA,0.8888889,0.6390318,0.4708668,0.6916401,0.6586941,0.3390384,0.4749439,0.1955146,3745.26182249477,NA,875.543635474862,South Asia,Lower middle income,IDA
NRU,Nauru,2015,NA,0.4444444,NA,NA,NA,NA,NA,NA,NA,11344.1027537566,NA,7703.43149943923,East Asia & Pacific,High income,IBRD
NZL,New Zealand,2015,NA,0.7777778,0.8106147,0.8364363,0.5866473,0.7120858,0.9201809,0.8923967,0.4344984,44926.3092731658,42.9302575989538,38639.3501941427,East Asia & Pacific,High income,Not classified
OMN,Oman,2015,NA,0.6666667,0.5975769,NA,0.3842391,0.3544044,0.6445881,NA,0.0851921,39813.7887054675,NA,18808.3077921839,Middle East & North Africa,High income,Not classified
PAK,Pakistan,2015,NA,1,0.5250715,NA,0.5615185,0.5428066,0.1848585,0.3691606,0.2366076,4645.28631071145,NA,1380.47020838317,South Asia,Lower middle income,Blend
PAN,Panama,2015,NA,0.6666667,0.6005726,0.4611413,0.5909215,0.6618058,0.4069284,0.4711125,0.3237396,29933.1555724329,NA,14082.6548502728,Latin America & Caribbean,High income,IBRD
PER,Peru,2015,NA,1,0.561954,0.4476687,0.6277816,0.6781214,0.455448,0.5335833,0.2328362,14545.381144645,22.865554469277,6231.71150338894,Latin America & Caribbean,Upper middle income,IBRD
PHL,Philippines,2015,NA,0.7777778,0.5788099,0.4378809,0.5025784,0.6529976,0.3168969,0.4519262,0.340429,7691.76308664523,NA,2909.85818014474,East Asia & Pacific,Lower middle income,IBRD
PLW,Palau,2015,NA,0.3333333,NA,NA,NA,NA,NA,NA,NA,20021.3180886595,63.8364424431876,15690.7586522228,East Asia & Pacific,Upper middle income,IBRD
PNG,Papua New Guinea,2015,NA,0.7777778,0.5686598,NA,0.4716855,0.6256569,0.237474,NA,0.2810859,4154.52332551256,29.8753777382805,2484.5963398603,East Asia & Pacific,Lower middle income,Blend
POL,Poland,2015,NA,1,0.7614763,0.7057539,0.6951036,0.7415387,0.8244433,0.7398245,0.4081869,31700.3682364154,NA,12637.5220324406,Europe & Central Asia,High income,IBRD
PRT,Portugal,2015,NA,0.8888889,0.7193941,0.695891,0.6697985,0.7080217,0.837357,0.6375782,0.7652724,35803.3575227213,NA,19215.7813014347,Europe & Central Asia,High income,Not classified
PRY,Paraguay,2015,NA,1,0.4286528,NA,0.5375526,0.615161,0.1702949,NA,0.1697359,14427.6002349787,NA,5879.33792308671,Latin America & Caribbean,Upper middle income,IBRD
PSE,West Bank and Gaza,2015,NA,NA,0.4120194,NA,NA,NA,0.5841303,NA,0.2686583,6072.65031768549,NA,3272.15432360708,Middle East & North Africa,Lower middle income,Not classified
QAT,Qatar,2015,NA,0.4444444,0.5215607,NA,0.257578,0.3382648,0.5279278,NA,0.4051936,123070.887871998,NA,68985.2946961507,Middle East & North Africa,High income,Not classified
ROU,Romania,2015,NA,NA,0.5584061,0.6808355,0.5281008,0.7232873,0.4849439,0.6489183,0.6911575,29180.4340140103,45.1695982561751,8977.01748158196,Europe & Central Asia,High income,IBRD
RUS,Russian Federation,2015,NA,0.8888889,0.502106,0.4019714,0.4413579,0.5367936,0.297737,0.5104219,0.4261835,35393.5703125,13.5407657768558,9277.7138671875,Europe & Central Asia,Upper middle income,IBRD
RWA,Rwanda,2015,NA,0.8888889,0.3834121,NA,0.6582699,0.5073212,0.5482895,NA,0.6011637,2236.62792870706,NA,733.998585018273,Sub-Saharan Africa,Low income,IDA
SAU,Saudi Arabia,2015,NA,0.7777778,0.5171412,NA,0.4296521,0.3275785,0.4224842,NA,0.1820215,52983.1377637453,NA,22453.571552265,Middle East & North Africa,High income,Not classified
SDN,Sudan,2015,NA,0.4444444,0.3005325,NA,0.4717212,0.3527876,0.1467074,NA,0.1286059,4159.1943359375,NA,1292.37963867188,Sub-Saharan Africa,Low income,IDA
SEN,Senegal,2015,NA,0.8888889,0.5670454,0.5624719,0.6699629,0.6405925,0.636336,0.39285,0.2837301,3593.79477120389,NA,1218.00613555438,Sub-Saharan Africa,Lower middle income,IDA
SGP,Singapore,2015,NA,0.8888889,0.8777817,0.775392,0.5229238,0.5194669,0.9760903,0.6854733,0.5702573,108483.21006419,103.320839751929,55645.6068614606,East Asia & Pacific,High income,Not classified
SLB,Solomon Islands,2015,NA,0.7777778,0.5342396,NA,0.4566977,NA,0.3564678,NA,0.1739453,2664.73035967893,6.73762563417532,2045.47889485251,East Asia & Pacific,Lower middle income,IDA
SLE,Sierra Leone,2015,NA,0.7777778,0.4345084,0.3921425,0.4926407,0.675434,0.1833878,0.2179609,0.1282023,2601.30528783264,NA,945.148168480629,Sub-Saharan Africa,Low income,IDA
SLV,El Salvador,2015,NA,1,0.3565636,0.4320391,0.5403625,0.6680195,0.4313319,0.4545475,0.3119565,9646.15432339854,51.2784032678648,3790.34089108162,Latin America & Caribbean,Lower middle income,IBRD
SMR,San Marino,2015,NA,0.3333333,NA,NA,NA,NA,NA,NA,NA,59647.6594557072,56.9302290727428,43146.8240435428,Europe & Central Asia,High income,Not classified
SOM,Somalia,2015,NA,0.1111111,0.234234,NA,0.5869598,0.5267841,0.0572604,NA,0.0276139,1343.44297216907,NA,445.583078625015,Sub-Saharan Africa,Low income,IDA
SRB,Serbia,2015,NA,0.8888889,0.5818498,0.4213663,0.6180973,0.616439,0.3599912,0.513105,0.4873636,18247.8941506583,NA,5820.3215576888,Europe & Central Asia,Upper middle income,IBRD
SSD,South Sudan,2015,NA,0.5555556,0.1853123,NA,0.3548309,0.3978412,0.1222832,NA,0.028442,NA,NA,1080.14718624765,Sub-Saharan Africa,Low income,IDA
STP,São Tomé and Príncipe,2015,NA,0.7777778,0.5271637,NA,0.5485372,NA,0.5668764,NA,NA,5210.2037755431,NA,1298.10946596396,Sub-Saharan Africa,Lower middle income,IDA
SUR,Suriname,2015,NA,0.7777778,0.4062719,NA,0.5393047,0.6905713,0.6384963,NA,NA,23327.5252497447,NA,8813.61705392067,Latin America & Caribbean,Upper middle income,IBRD
SVK,Slovak Republic,2015,NA,1,0.660071,NA,0.5213555,0.6851942,0.6422614,NA,0.76946,33507.7411975619,64.6326174204545,16442.0760860018,Europe & Central Asia,High income,Not classified
SVN,Slovenia,2015,NA,1,0.783406,0.71734,0.7118903,0.7403256,0.8036673,0.6639999,NA,38537.095252366,NA,20697.2748530619,Europe & Central Asia,High income,Not classified
SWE,Sweden,2015,NA,0.8888889,0.8396091,0.844478,0.6256395,0.7444767,0.9931209,0.8932927,0.4571214,58975.9778926613,47.7563038415595,51197.9529341175,Europe & Central Asia,High income,Not classified
SWZ,Eswatini,2015,NA,0.7777778,0.3767835,NA,0.4399379,0.4200846,0.3859287,NA,NA,9227.02408964301,16.5118105271512,3393.53367834668,Sub-Saharan Africa,Lower middle income,IBRD
SYC,Seychelles,2015,NA,0.7777778,0.6303581,NA,0.5318208,0.5933836,0.6482283,NA,NA,27032.2083880002,NA,15333.1051727105,Sub-Saharan Africa,High income,IBRD
SYR,Syrian Arab Republic,2015,NA,0.4444444,0.2723323,NA,0.2628096,0.2652055,0.0512647,NA,NA,5302.07413721497,NA,847.731631942565,Middle East & North Africa,Low income,IDA
TCD,Chad,2015,NA,0.5555556,0.2918323,NA,0.3765142,0.5192377,0.018804,NA,0.0837215,2213.6567021564,NA,747.588448455507,Sub-Saharan Africa,Low income,IDA
TGO,Togo,2015,NA,0.4444444,0.3961183,NA,0.5304405,0.6407126,0.2122237,NA,0.2643379,2317.54781080269,NA,751.052405084336,Sub-Saharan Africa,Low income,IDA
THA,Thailand,2015,NA,0.8888889,0.525389,0.3936231,0.4562306,0.4600793,0.2468488,0.4654506,0.5975705,18811.3284521707,36.6705695355179,5688.85335397884,East Asia & Pacific,Upper middle income,IBRD
TJK,Tajikistan,2015,NA,0.5555556,0.2042797,NA,0.3029385,0.4054566,0.0330609,NA,0.3104525,3041.44479553257,NA,956.916310930656,Europe & Central Asia,Lower middle income,IDA
TKM,Turkmenistan,2015,NA,0.2222222,0.3234322,NA,0.3050585,NA,0.0242435,NA,0.0491977,13057.8303253557,NA,5759.497903834,Europe & Central Asia,Upper middle income,IBRD
TLS,Timor-Leste,2015,NA,NA,0.4037975,NA,0.5962046,0.6116791,0.5957658,NA,NA,4467.91719560318,NA,1319.59297370991,East Asia & Pacific,Lower middle income,Blend
TON,Tonga,2015,NA,0.7777778,NA,NA,NA,NA,NA,NA,NA,6194.63927552065,51.114971793039,4123.90323993332,East Asia & Pacific,Upper middle income,IDA
