country_name,country_code,year,cgdppc,govdebt,region,income,lending
Middle East & North Africa,MEA,2011,7038.38614431908,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa,MEA,2012,7155.03514316564,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa,MEA,2023,7571.59200766655,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,1992,2689.86407358471,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,1993,2673.02629242981,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,1995,2686.15811086182,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,1996,2795.90630333192,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2005,3483.86726467598,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,1994,2673.35260506448,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,1990,2693.92090330536,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2008,3801.41037330165,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2009,3824.58251634092,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2006,3592.2137836031,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2007,3734.78876255994,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2003,3227.11168253767,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2004,3405.70823569637,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2017,3993.49023828983,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2018,3995.96127357182,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2019,3963.0219603451,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2020,3774.65352636265,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2021,3877.79872271465,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,1997,2849.2559151072,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2023,4021.0051331996,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,1998,2959.84232802936,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,1999,3026.93694416023,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2000,3146.44626416796,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2001,3170.986768006,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2002,3213.04732390209,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2015,3803.87110555447,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2016,3940.01111343314,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,1991,2638.1458508356,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2022,3969.32013628869,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2010,3952.6482520816,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2011,3842.20261261625,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2012,3904.33961961987,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2013,3846.77483981517,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (excluding high income),MNA,2014,3852.60830729725,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2001,3181.49302743576,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2002,3227.36829273704,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,1999,3029.93552923419,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2000,3153.73687075013,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,1996,2802.56622550088,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,1997,2854.56145805858,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2012,3911.72268550745,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2013,3852.75166806165,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2014,3859.59232519643,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2015,3809.84668165081,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2016,3945.17203810721,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2003,3239.53993368751,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,1991,2641.45291819251,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,1992,2693.7247006376,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,1993,2677.43297574165,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,1994,2678.37157979807,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,1995,2690.92521397786,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2010,3963.87655746127,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2011,3850.06848201192,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2005,3492.87916903373,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,1998,2963.60104208744,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,1990,2696.86517485712,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2004,3416.02523810434,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2009,3835.28946181367,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2017,3999.49842651849,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2007,3747.25110315263,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2008,3813.44931108796,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2018,4002.5621040812,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2006,3603.40003253247,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2020,3784.54884071019,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2021,3887.48246004103,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2022,3979.58431965099,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2019,3969.74916041728,NA,Aggregates,Aggregates,Aggregates
Middle East & North Africa (IDA & IBRD countries),TMN,2023,4034.7889995472,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,1995,1934.20617421499,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2000,2268.73890308849,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,1998,2136.41866580786,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,1999,2181.07762414847,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2008,3381.57829171962,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,1997,2101.17249838422,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2009,3471.82453681204,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2010,3708.97386994991,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2011,3900.34679987957,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,1996,2021.38845971953,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2013,4243.25244689552,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2002,2393.09206945161,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2003,2500.04415099275,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2012,4067.84516724603,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2005,2813.7277831435,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2006,3006.87329453185,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2007,3233.16904311089,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2020,5163.6994642281,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2021,5499.86744004448,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2022,5666.65129971231,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2023,5884.82814699816,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2015,4565.92744572991,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2004,2656.25877970633,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,1990,1702.16008856227,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2014,4408.25405381064,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,1992,1760.55744244966,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,1993,1818.51515558071,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,1994,1880.72760931969,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,1991,1718.07304095266,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2001,2316.91798140791,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2018,5119.74762657887,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2019,5273.45530182455,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2016,4730.67013277925,NA,Aggregates,Aggregates,Aggregates
Middle income,MIC,2017,4928.64354041549,NA,Aggregates,Aggregates,Aggregates
Moldova,MDA,1991,3137.8350172715,NA,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,1992,2225.17356234959,NA,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2000,1346.9156717656101,73.0188685605433,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,1990,3740.10149814887,NA,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2002,1547.57421231612,59.5592506390136,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2003,1654.36629303195,52.5337629892465,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2004,1781.19145323724,51.9542957042957,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2001,1432.2768928234,60.7746432557048,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2009,2116.94357544097,27.6322264363496,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2010,2269.51116145996,21.9325612593611,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2015,2749.55137054338,23.3135833177914,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2016,2910.95486872376,32.2474466077299,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2017,3085.33305844263,29.6674963417643,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2018,3267.9961042872,27.5107781705941,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2019,3438.67732670712,25.4510119081043,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2020,3188.91691602699,33.9555752157792,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2021,3688.16729442144,32.1187790600053,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2022,3596.22420493094,34.5213178653949,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2023,3728.90191379122,34.6190791884973,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2011,2402.94446306051,19.7666739342535,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2012,2389.08666147529,20.3471393454785,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2013,2605.85029986142,19.9179521587446,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2014,2737.80185056647,21.0660070666528,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,1998,1360.18161095544,82.8327822731422,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,1999,1316.43254916007,77.8984533931353,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,1995,1511.95831765054,37.6286611371025,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2005,1919.44550763748,32.4251035801551,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,1993,2202.16445303219,NA,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,1994,1526.42524496526,NA,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2007,2082.51260097669,23.239565787011,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,1996,1425.9518091471,40.1231820920436,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,1997,1454.80861555923,48.0869353115827,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2006,2017.17730062908,29.1792912365375,Europe & Central Asia,Upper middle income,IBRD
Moldova,MDA,2008,2249.22589719372,18.4425161310829,Europe & Central Asia,Upper middle income,IBRD
Monaco,MCO,1997,109747.029483889,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,1999,116084.581378187,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2000,120456.506337384,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2001,123122.12291461,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,1998,112873.604489635,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2011,148272.711991792,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,1995,107691.087543628,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,1996,108107.452988927,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2010,141814.78664157,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2002,124481.880220824,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2012,146472.677860476,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2013,157167.975027858,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2014,165288.200345355,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2018,173041.761057866,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2019,185582.7556905,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2020,161262.925884403,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2021,194674.777609089,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2022,213937.006283651,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2023,224582.449752101,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,1992,106558.024151992,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2003,126022.239091348,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,1990,105878.37276656,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,1991,106020.717884683,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2005,132253.218402608,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,1993,104739.794413175,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,1994,106244.898612952,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2009,142375.532007071,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2016,173120.189785092,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2006,140615.178788026,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2015,170437.101188261,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2004,129403.404955341,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2017,165781.779121526,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2007,162028.480643444,NA,Europe & Central Asia,High income,Not classified
Monaco,MCO,2008,163243.752211148,NA,Europe & Central Asia,High income,Not classified
Mongolia,MNG,1990,1823.45623781461,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,1994,1432.28072706305,51.434529837839,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,1991,1613.69985423318,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,1992,1462.6746723198,20.621673383358,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,1993,1418.0656069858,41.4415301033198,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2001,1625.46152259484,69.0997980938579,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2002,1680.65335337555,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2003,1775.64906676137,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2004,1942.36263694017,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2005,2060.26168223171,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2006,2209.74321787628,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2016,3817.91962716702,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2017,3956.2049437134,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2000,1598.31282040605,78.41832770873,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2015,3838.92126989984,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2020,4066.03410882791,73.9367835152858,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,1995,1499.26495210763,37.0712826765271,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2018,4183.85566447661,65.9653147370968,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2019,4337.8167085432,60.8440397174621,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,1996,1509.32921132514,49.4796320305737,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,1997,1546.08098489924,54.6275786922475,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,1998,1575.67716165836,71.5753340452053,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,1999,1601.31353865438,83.9144976966664,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2013,3628.90708069575,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2014,3830.35892049593,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2010,2611.67326563924,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2007,2403.72416258662,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2008,2576.71295838607,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2009,2498.72967493254,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2023,4456.53627552726,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2011,3010.81642672623,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2012,3318.16496597089,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2022,4205.88554513551,NA,East Asia & Pacific,Lower middle income,IBRD
Mongolia,MNG,2021,4063.53669849245,67.5710143237735,East Asia & Pacific,Lower middle income,IBRD
Montenegro,MNE,1996,NA,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,1997,4488.79462512197,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,1999,4290.89684941343,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2000,4431.60047014419,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2009,5833.65954418904,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,1998,4723.14338358475,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,1994,NA,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,1995,NA,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2013,6202.50670294785,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2010,5982.19928466066,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2011,6168.84838637415,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2012,5995.77445120446,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,1991,NA,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,1992,NA,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,1993,NA,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2007,5798.06497333447,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2008,6205.8212472095,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2019,7684.18397197185,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2020,6515.53680560451,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2021,7390.30811727832,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2022,7889.23763310614,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2023,8403.3387654549,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2001,4462.34990117884,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2002,4529.12330572995,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,1990,NA,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2003,4623.0760644615,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2004,4819.14785988608,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2005,5013.1959009921,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2006,5435.88622103627,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2017,7023.43381181246,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2018,7381.80764032937,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2014,6307.01856129174,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2015,6517.19267514764,NA,Europe & Central Asia,Upper middle income,IBRD
Montenegro,MNE,2016,6707.85041020824,NA,Europe & Central Asia,Upper middle income,IBRD
Morocco,MAR,2003,2229.576171875,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2000,1957.14135742188,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2001,2078.96606445313,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2002,2127.50708007813,48.4750786200092,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,1994,1830.88061523438,69.8259155220588,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2004,2301.08178710938,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2005,2342.15478515625,53.6662965686373,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2006,2489.99291992188,49.5746100609743,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,1998,1931.74047851563,55.0124708324473,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,1999,1935.47875976563,55.4449807288653,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2016,3124.42504882813,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2017,3242.64428710938,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2018,3304.7119140625,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2019,3364.73950195313,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2020,3090.89428710938,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2021,3309.130859375,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2022,3325.560546875,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2023,3403.31982421875,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,1995,1705.4482421875,68.3949152787535,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,1996,1886.67224121094,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,1997,1828.96862792969,64.4624151446094,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2014,3051.458984375,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2015,3146.24780273438,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2012,2927.45043945313,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2013,3008.185546875,NA,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,1991,1786.76281738281,62.0674162757784,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,1992,1720.42248535156,70.9378689831812,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,1993,1680.71044921875,74.12313156115,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,1990,1695.63647460938,87.1967599759139,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2009,2710.66650390625,43.6257434782389,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2010,2767.04223632813,47.0982656739638,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2011,2879.53930664063,51.2263215704569,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2008,2648.58569335938,41.2851314683307,Middle East & North Africa,Lower middle income,IBRD
Morocco,MAR,2007,2540.615234375,46.3035380770239,Middle East & North Africa,Lower middle income,IBRD
Mozambique,MOZ,1997,247.184945629196,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,1998,266.672705397492,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,1999,291.560018665606,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,1996,227.198486695187,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,2008,460.94729485679,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,2009,475.788178051193,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,1995,212.086249862904,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,2011,514.869957191994,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,2012,540.2945177803,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,2013,559.393953685688,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,2010,494.162859074785,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,2002,340.13537022259,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,2003,356.521157404125,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,2004,377.064958084878,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,2005,391.699758163976,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,2006,420.526462764726,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,2007,442.049574057751,NA,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,2020,591.804059985932,101.390931763888,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,2021,588.215854695416,84.1569664621914,Sub-Saharan Africa,Low income,IDA
Mozambique,MOZ,2022,596.058889467339,76.6350609536734,Sub-Saharan Africa,Low income,IDA
